event_date,user_pseudo_id,country,device_category,first_arrival_time,first_purchase_time,duration_to_purchase_minutes
2020-11-22,88267963.6455731,India,mobile,2020-11-22 13:23:40.569747 UTC,2020-11-22 14:00:45.809566 UTC,37.08
2020-11-22,22876548.9702869,United States,desktop,2020-11-22 14:23:55.524377 UTC,2020-11-22 14:49:20.458571 UTC,25.4
2020-11-22,3435332.16154924,Malaysia,mobile,2020-11-22 16:23:24.782145 UTC,2020-11-22 16:42:25.337860 UTC,19.0
2020-11-22,26602266.2623964,United States,desktop,2020-11-22 22:02:46.982231 UTC,2020-11-22 22:21:23.412913 UTC,18.6
2020-11-22,6474740.98329856,United States,mobile,2020-11-22 19:48:51.571086 UTC,2020-11-22 20:06:14.951397 UTC,17.38
2020-11-22,6220202.42245925,United States,mobile,2020-11-22 21:28:00.822711 UTC,2020-11-22 21:43:55.096928 UTC,15.9
2020-11-22,46436321.7372563,France,mobile,2020-11-22 02:25:15.331941 UTC,2020-11-22 02:40:39.717157 UTC,15.4
2020-11-22,1561271.71821181,China,mobile,2020-11-22 21:33:32.177252 UTC,2020-11-22 21:48:20.968533 UTC,14.8
2020-11-22,58404409.8347902,United States,desktop,2020-11-22 14:16:25.229623 UTC,2020-11-22 14:30:20.600813 UTC,13.92
2020-11-22,23687755.9277542,India,mobile,2020-11-22 05:44:47.736564 UTC,2020-11-22 05:58:36.884275 UTC,13.82
2020-11-22,91694984.1982284,Canada,mobile,2020-11-22 14:49:07.338394 UTC,2020-11-22 14:59:49.220914 UTC,10.68
2020-11-22,5795144.56084919,France,desktop,2020-11-22 06:06:12.358663 UTC,2020-11-22 06:15:13.104406 UTC,9.0
2020-11-22,5028379.56467238,United States,desktop,2020-11-22 13:45:30.293744 UTC,2020-11-22 13:54:22.811991 UTC,8.87
2020-11-22,42955001.0060658,United Kingdom,mobile,2020-11-22 03:41:38.247485 UTC,2020-11-22 03:50:05.775346 UTC,8.45
2020-11-22,3282203.40381921,United States,desktop,2020-11-22 17:15:36.804222 UTC,2020-11-22 17:23:42.440855 UTC,8.08
2020-11-22,72449605.4329856,South Korea,mobile,2020-11-22 11:28:33.219702 UTC,2020-11-22 11:35:06.789583 UTC,6.55
2020-11-22,7285756326.15335,India,desktop,2020-11-22 00:20:22.116090 UTC,2020-11-22 00:26:24.365587 UTC,6.03
2020-11-22,1767608.52938329,Costa Rica,desktop,2020-11-22 13:08:34.232483 UTC,2020-11-22 13:13:25.193565 UTC,4.83
2020-11-22,81842590.3577131,Turkey,mobile,2020-11-22 14:44:28.985783 UTC,2020-11-22 14:49:11.768573 UTC,4.7
2020-11-22,30327434.64051,United States,desktop,2020-11-22 18:40:38.068936 UTC,2020-11-22 18:43:22.070219 UTC,2.73
2020-11-23,6552271.88047575,Russia,desktop,2020-11-23 07:49:52.748671 UTC,2020-11-23 22:58:42.079586 UTC,908.82
2020-11-23,47629981.2636166,United States,desktop,2020-11-23 01:11:25.098072 UTC,2020-11-23 14:37:54.533734 UTC,806.48
2020-11-23,27700391.5760431,United States,desktop,2020-11-23 13:33:55.581797 UTC,2020-11-23 18:12:51.659693 UTC,278.93
2020-11-23,6044369.07638627,Germany,mobile,2020-11-23 18:51:34.616668 UTC,2020-11-23 22:04:05.496070 UTC,192.5
2020-11-23,47567788.3779803,Turkey,mobile,2020-11-23 16:41:20.541876 UTC,2020-11-23 19:35:14.385354 UTC,173.88
2020-11-23,73424628.5901378,United States,desktop,2020-11-23 20:51:55.169722 UTC,2020-11-23 23:27:16.638412 UTC,155.35
2020-11-23,57268788.8001579,United States,mobile,2020-11-23 15:48:01.893807 UTC,2020-11-23 17:31:49.326929 UTC,103.78
2020-11-23,32820105.2111076,Canada,tablet,2020-11-23 19:48:22.625486 UTC,2020-11-23 21:20:13.201129 UTC,91.83
2020-11-23,7580278.42319569,United States,desktop,2020-11-23 01:05:29.975061 UTC,2020-11-23 02:32:22.458561 UTC,86.87
2020-11-23,8579252.35062862,United States,mobile,2020-11-23 02:17:10.921518 UTC,2020-11-23 03:36:44.374350 UTC,79.55
2020-11-23,78710713.2392067,United States,mobile,2020-11-23 05:06:35.096557 UTC,2020-11-23 06:21:48.966131 UTC,75.22
2020-11-23,70837463.6029197,Bulgaria,desktop,2020-11-23 19:32:01.875673 UTC,2020-11-23 20:40:09.574950 UTC,68.12
2020-11-23,6112176882.54973,China,mobile,2020-11-23 19:12:43.303733 UTC,2020-11-23 20:16:02.757251 UTC,63.32
2020-11-23,54019036.718956,United States,mobile,2020-11-23 19:16:57.900849 UTC,2020-11-23 20:17:10.592099 UTC,60.2
2020-11-23,78113847.9152616,United States,desktop,2020-11-23 12:57:04.414282 UTC,2020-11-23 13:56:02.705230 UTC,58.97
2020-11-23,4373935.58762362,Belgium,tablet,2020-11-23 00:07:51.745601 UTC,2020-11-23 00:59:12.393319 UTC,51.33
2020-11-23,28202253.7064162,India,tablet,2020-11-23 15:02:42.358344 UTC,2020-11-23 15:46:56.957767 UTC,44.23
2020-11-23,7171483.93068161,India,mobile,2020-11-23 07:38:03.374234 UTC,2020-11-23 08:12:00.166350 UTC,33.93
2020-11-23,4487780.97595367,Chile,desktop,2020-11-23 13:23:39.014650 UTC,2020-11-23 13:53:03.874571 UTC,29.4
2020-11-23,5996776.40765101,United States,mobile,2020-11-23 19:14:46.269348 UTC,2020-11-23 19:42:13.406989 UTC,27.45
2020-11-23,79509844.1081277,India,desktop,2020-11-23 19:56:00.455786 UTC,2020-11-23 20:22:57.796325 UTC,26.95
2020-11-23,2105240618.01528,United States,mobile,2020-11-23 10:29:33.990448 UTC,2020-11-23 10:56:06.984918 UTC,26.53
2020-11-23,3644566278.66026,United States,desktop,2020-11-23 11:29:01.300661 UTC,2020-11-23 11:55:04.586657 UTC,26.05
2020-11-23,43627350.3807676,United States,desktop,2020-11-23 07:42:05.616370 UTC,2020-11-23 08:07:33.116644 UTC,25.45
2020-11-23,49068184.0131644,United States,desktop,2020-11-23 03:58:49.645811 UTC,2020-11-23 04:22:41.907414 UTC,23.87
2020-11-23,44093840.8232543,Spain,desktop,2020-11-23 12:31:14.820045 UTC,2020-11-23 12:55:07.810352 UTC,23.87
2020-11-23,50900904.6507728,Taiwan,desktop,2020-11-23 17:37:52.164593 UTC,2020-11-23 17:59:32.448130 UTC,21.67
2020-11-23,7653885.74495574,Canada,mobile,2020-11-23 03:08:32.985196 UTC,2020-11-23 03:29:42.517588 UTC,21.15
2020-11-23,56981615.2873969,Ireland,mobile,2020-11-23 02:30:24.385707 UTC,2020-11-23 02:51:13.223801 UTC,20.8
2020-11-23,88125518.830627,United States,mobile,2020-11-23 20:55:02.270666 UTC,2020-11-23 21:15:01.944477 UTC,19.98
2020-11-23,2430931.61738121,Netherlands,desktop,2020-11-23 21:40:06.436327 UTC,2020-11-23 22:00:02.039994 UTC,19.92
2020-11-23,3327716.61394813,Spain,mobile,2020-11-23 01:16:24.443604 UTC,2020-11-23 01:35:19.576626 UTC,18.92
2020-11-23,66897566.4482598,Mexico,desktop,2020-11-23 21:12:41.140847 UTC,2020-11-23 21:30:34.098978 UTC,17.87
2020-11-23,1405049.622366,United States,mobile,2020-11-23 00:52:05.994688 UTC,2020-11-23 01:08:06.990426 UTC,16.0
2020-11-23,5373799.6097004,China,mobile,2020-11-23 04:47:08.987552 UTC,2020-11-23 05:02:15.938466 UTC,15.1
2020-11-23,40858438.6822938,Canada,desktop,2020-11-23 12:40:41.433346 UTC,2020-11-23 12:55:44.039454 UTC,15.03
2020-11-23,90441331.9685487,United States,mobile,2020-11-23 15:10:20.685406 UTC,2020-11-23 15:24:43.956420 UTC,14.38
2020-11-23,60865680.9694385,United States,mobile,2020-11-23 15:42:44.693874 UTC,2020-11-23 15:56:32.449494 UTC,13.78
2020-11-23,70430928.9867363,Brazil,desktop,2020-11-23 16:19:21.097156 UTC,2020-11-23 16:32:43.858052 UTC,13.37
2020-11-23,1423095.54680477,Taiwan,desktop,2020-11-23 02:20:37.446711 UTC,2020-11-23 02:33:41.225541 UTC,13.05
2020-11-23,5216629.55304689,United States,mobile,2020-11-23 17:18:47.942584 UTC,2020-11-23 17:31:15.597312 UTC,12.45
2020-11-23,49338484.8834497,(not set),desktop,2020-11-23 06:28:31.312948 UTC,2020-11-23 06:40:43.588826 UTC,12.2
2020-11-23,54535436.2028528,Israel,desktop,2020-11-23 09:57:07.002274 UTC,2020-11-23 10:08:42.622933 UTC,11.58
2020-11-23,33534334.2982237,United States,desktop,2020-11-23 23:18:10.788700 UTC,2020-11-23 23:29:46.248578 UTC,11.58
2020-11-23,3060385.86527791,United States,mobile,2020-11-23 13:14:42.297077 UTC,2020-11-23 13:26:15.173172 UTC,11.53
2020-11-23,7750159.65053123,United States,desktop,2020-11-23 15:50:14.119432 UTC,2020-11-23 16:00:38.238418 UTC,10.4
2020-11-23,6533788.32670757,France,desktop,2020-11-23 21:50:18.740873 UTC,2020-11-23 22:00:19.582619 UTC,10.0
2020-11-23,65301301.6829526,Singapore,desktop,2020-11-23 17:12:17.042832 UTC,2020-11-23 17:22:11.821298 UTC,9.9
2020-11-23,7652255.01012308,Austria,desktop,2020-11-23 04:52:57.667971 UTC,2020-11-23 05:02:31.187186 UTC,9.55
2020-11-23,3762381.59207581,Turkey,desktop,2020-11-23 20:28:50.852709 UTC,2020-11-23 20:37:34.805272 UTC,8.72
2020-11-23,17321543.6104652,Spain,desktop,2020-11-23 10:52:33.955771 UTC,2020-11-23 11:00:43.737606 UTC,8.15
2020-11-23,3327202.09437127,Hong Kong,desktop,2020-11-23 22:30:53.259352 UTC,2020-11-23 22:38:52.795158 UTC,7.98
2020-11-23,6882191.55203157,Russia,mobile,2020-11-23 12:13:10.272832 UTC,2020-11-23 12:21:07.160881 UTC,7.93
2020-11-23,4690975558.56933,India,desktop,2020-11-23 06:47:48.219306 UTC,2020-11-23 06:55:30.860828 UTC,7.7
2020-11-23,5788753.6504747,India,desktop,2020-11-23 03:36:33.056305 UTC,2020-11-23 03:43:37.537693 UTC,7.07
2020-11-23,61075770.3143256,Vietnam,tablet,2020-11-23 16:31:08.039694 UTC,2020-11-23 16:38:06.036777 UTC,6.95
2020-11-23,16580886.1809823,Philippines,mobile,2020-11-23 06:33:06.354829 UTC,2020-11-23 06:39:56.150482 UTC,6.82
2020-11-23,5584543.67456275,United States,mobile,2020-11-23 00:36:07.619982 UTC,2020-11-23 00:42:44.409274 UTC,6.6
2020-11-23,7644155580.39156,Canada,mobile,2020-11-23 18:46:24.105134 UTC,2020-11-23 18:50:12.321749 UTC,3.8
2020-11-23,5303282.28438111,United States,desktop,2020-11-23 21:53:40.284869 UTC,2020-11-23 21:57:13.339530 UTC,3.55
2020-11-23,12140400.0943472,United States,mobile,2020-11-23 05:20:25.096061 UTC,2020-11-23 05:23:55.602716 UTC,3.5
2020-11-23,52565741.6337681,United States,mobile,2020-11-23 18:15:12.017349 UTC,2020-11-23 18:17:54.949011 UTC,2.7
2020-11-24,7766490.69444397,United Kingdom,mobile,2020-11-24 10:49:41.410007 UTC,2020-11-24 21:44:47.161063 UTC,655.08
2020-11-24,8565129.14427731,United States,mobile,2020-11-24 00:18:58.992035 UTC,2020-11-24 06:06:09.134506 UTC,347.17
2020-11-24,48907950.3864926,India,mobile,2020-11-24 16:47:48.471310 UTC,2020-11-24 21:23:33.980367 UTC,275.75
2020-11-24,56575397.8153659,Poland,mobile,2020-11-24 04:44:42.859626 UTC,2020-11-24 08:33:47.887479 UTC,229.08
2020-11-24,4055961.29034224,United States,desktop,2020-11-24 14:41:34.570806 UTC,2020-11-24 18:15:26.439191 UTC,213.85
2020-11-24,77549456.400016,United States,desktop,2020-11-24 09:17:39.721021 UTC,2020-11-24 12:45:34.248782 UTC,207.9
2020-11-24,67391455.3832286,United Kingdom,desktop,2020-11-24 19:48:19.387910 UTC,2020-11-24 23:15:55.243647 UTC,207.58
2020-11-24,41904644.7032979,Kuwait,mobile,2020-11-24 00:46:09.557183 UTC,2020-11-24 03:04:04.833087 UTC,137.92
2020-11-24,28886785.0437982,Canada,desktop,2020-11-24 08:06:38.396439 UTC,2020-11-24 10:16:21.696612 UTC,129.72
2020-11-24,25930591.1422187,India,desktop,2020-11-24 11:49:43.957710 UTC,2020-11-24 13:33:50.111168 UTC,104.1
2020-11-24,1236268.28633749,United States,desktop,2020-11-24 20:38:30.139502 UTC,2020-11-24 22:18:51.807062 UTC,100.35
2020-11-24,2002567.79582563,United States,desktop,2020-11-24 04:14:02.013857 UTC,2020-11-24 05:53:22.824749 UTC,99.33
2020-11-24,51986505.2747565,United States,desktop,2020-11-24 13:51:56.748599 UTC,2020-11-24 15:21:59.588085 UTC,90.03
2020-11-24,44574139.0210963,United Kingdom,desktop,2020-11-24 13:16:32.284624 UTC,2020-11-24 14:34:24.251150 UTC,77.85
2020-11-24,77782985.087823,United States,mobile,2020-11-24 20:18:54.528458 UTC,2020-11-24 21:33:47.909009 UTC,74.88
2020-11-24,9171293.18431449,United States,desktop,2020-11-24 01:11:33.014967 UTC,2020-11-24 02:15:39.260601 UTC,64.1
2020-11-24,34490273.5966302,India,desktop,2020-11-24 13:29:28.269288 UTC,2020-11-24 14:17:07.692256 UTC,47.65
2020-11-24,6567766382.89546,United States,desktop,2020-11-24 15:22:16.527113 UTC,2020-11-24 16:08:28.478096 UTC,46.18
2020-11-24,88890409.0907454,Bulgaria,desktop,2020-11-24 16:10:33.656398 UTC,2020-11-24 16:55:12.065469 UTC,44.63
2020-11-24,7179770.42510222,Canada,desktop,2020-11-24 14:08:05.948925 UTC,2020-11-24 14:51:03.505057 UTC,42.95
2020-11-24,7905430175.68917,Dominican Republic,mobile,2020-11-24 04:34:18.600484 UTC,2020-11-24 05:16:58.876436 UTC,42.67
2020-11-24,77148477.7275137,Canada,desktop,2020-11-24 17:43:30.676900 UTC,2020-11-24 18:24:14.732997 UTC,40.73
2020-11-24,35862721.9988627,United States,desktop,2020-11-24 00:42:01.297046 UTC,2020-11-24 01:22:06.360296 UTC,40.08
2020-11-24,80394414.5185177,United States,desktop,2020-11-24 18:06:28.037703 UTC,2020-11-24 18:45:44.150192 UTC,39.27
2020-11-24,36794743.0115266,India,mobile,2020-11-24 08:08:04.585406 UTC,2020-11-24 08:43:45.265661 UTC,35.67
2020-11-24,63900282.336358,South Korea,desktop,2020-11-24 07:34:36.308026 UTC,2020-11-24 08:10:14.582838 UTC,35.63
2020-11-24,7770092.56185007,United States,desktop,2020-11-24 17:11:05.349649 UTC,2020-11-24 17:45:45.973474 UTC,34.67
2020-11-24,5889305.15965941,Indonesia,desktop,2020-11-24 15:44:05.168980 UTC,2020-11-24 16:16:39.562748 UTC,32.57
2020-11-24,37312730.121627,United States,tablet,2020-11-24 18:07:26.101196 UTC,2020-11-24 18:39:27.653020 UTC,32.02
2020-11-24,2218243.65729847,India,mobile,2020-11-24 13:26:51.525335 UTC,2020-11-24 13:58:33.113707 UTC,31.68
2020-11-24,60670652.1232989,Thailand,mobile,2020-11-24 02:47:55.263632 UTC,2020-11-24 03:15:58.784343 UTC,28.05
2020-11-24,2765238449.65869,India,desktop,2020-11-24 17:28:06.005751 UTC,2020-11-24 17:55:20.062447 UTC,27.23
2020-11-24,60425733.9344537,Singapore,desktop,2020-11-24 19:09:20.545922 UTC,2020-11-24 19:36:34.313633 UTC,27.22
2020-11-24,66572919.0070303,France,desktop,2020-11-24 03:25:53.672801 UTC,2020-11-24 03:52:39.303612 UTC,26.75
2020-11-24,5444414.60518457,Italy,desktop,2020-11-24 16:23:41.882600 UTC,2020-11-24 16:50:27.727558 UTC,26.75
2020-11-24,1243316.40744082,United States,desktop,2020-11-24 20:59:31.453165 UTC,2020-11-24 21:25:15.884433 UTC,25.73
2020-11-24,40073340.7794376,India,mobile,2020-11-24 13:05:15.581879 UTC,2020-11-24 13:30:52.375524 UTC,25.6
2020-11-24,5155655.85595547,China,desktop,2020-11-24 18:53:14.016800 UTC,2020-11-24 19:17:39.234226 UTC,24.42
2020-11-24,56842056.4074014,Singapore,mobile,2020-11-24 07:30:08.879695 UTC,2020-11-24 07:53:46.025986 UTC,23.62
2020-11-24,6513698.97233538,United States,mobile,2020-11-24 00:00:01.478659 UTC,2020-11-24 00:23:25.415912 UTC,23.38
2020-11-24,4284305324.18964,India,mobile,2020-11-24 15:43:19.194582 UTC,2020-11-24 16:06:30.493627 UTC,23.18
2020-11-24,27561053.0859597,United States,desktop,2020-11-24 20:43:02.097983 UTC,2020-11-24 21:03:25.466975 UTC,20.38
2020-11-24,3560826.60546762,United Kingdom,mobile,2020-11-24 18:42:56.417457 UTC,2020-11-24 19:02:45.368113 UTC,19.8
2020-11-24,58568906.5092468,Kazakhstan,desktop,2020-11-24 13:56:47.249641 UTC,2020-11-24 14:16:04.584828 UTC,19.28
2020-11-24,91875291.2902344,Vietnam,desktop,2020-11-24 14:02:17.646139 UTC,2020-11-24 14:21:14.184430 UTC,18.93
2020-11-24,50524891.0248544,United States,desktop,2020-11-24 22:38:03.963662 UTC,2020-11-24 22:56:53.076891 UTC,18.82
2020-11-24,2355616.94600323,Japan,mobile,2020-11-24 19:57:24.555289 UTC,2020-11-24 20:15:31.778766 UTC,18.12
2020-11-24,79083189.5507574,United States,desktop,2020-11-24 21:10:59.121189 UTC,2020-11-24 21:28:58.529674 UTC,17.98
2020-11-24,5461037.2897084,Canada,desktop,2020-11-24 22:55:01.101880 UTC,2020-11-24 23:12:55.655457 UTC,17.9
2020-11-24,5706554.11704457,Belgium,desktop,2020-11-24 16:23:54.019099 UTC,2020-11-24 16:41:44.738298 UTC,17.83
2020-11-24,29973724.4702575,United States,mobile,2020-11-24 13:12:51.903586 UTC,2020-11-24 13:29:43.990328 UTC,16.87
2020-11-24,2768703.48666759,United States,desktop,2020-11-24 13:16:41.839495 UTC,2020-11-24 13:33:26.054146 UTC,16.73
2020-11-24,9431683.58305776,United States,desktop,2020-11-24 05:12:20.288474 UTC,2020-11-24 05:28:18.014317 UTC,15.95
2020-11-24,1396456.64825067,United Kingdom,desktop,2020-11-24 16:26:22.157353 UTC,2020-11-24 16:41:39.940740 UTC,15.28
2020-11-24,76641875.4216482,Egypt,desktop,2020-11-24 22:22:00.507408 UTC,2020-11-24 22:37:15.146095 UTC,15.23
2020-11-24,78499362.4704274,United States,mobile,2020-11-24 05:41:47.331915 UTC,2020-11-24 05:56:21.538388 UTC,14.57
2020-11-24,56293890.1487399,Taiwan,desktop,2020-11-24 12:08:34.555294 UTC,2020-11-24 12:21:52.138110 UTC,13.28
2020-11-24,83959468.9388485,United States,mobile,2020-11-24 13:56:47.799503 UTC,2020-11-24 14:09:33.736729 UTC,12.75
2020-11-24,10828522.4098051,Singapore,mobile,2020-11-24 13:57:56.401699 UTC,2020-11-24 14:10:41.095667 UTC,12.73
2020-11-24,54840401.1429599,Belgium,mobile,2020-11-24 21:48:54.022114 UTC,2020-11-24 22:00:27.261705 UTC,11.55
2020-11-24,7254379.8573622,South Korea,desktop,2020-11-24 08:10:48.429689 UTC,2020-11-24 08:22:11.060870 UTC,11.37
2020-11-24,2608462.07973461,Peru,mobile,2020-11-24 02:45:14.991329 UTC,2020-11-24 02:56:36.310972 UTC,11.35
2020-11-24,75194502.2750916,Spain,desktop,2020-11-24 17:23:42.430125 UTC,2020-11-24 17:34:59.485753 UTC,11.28
2020-11-24,61777800.1566735,United States,desktop,2020-11-24 15:38:18.475880 UTC,2020-11-24 15:49:33.521158 UTC,11.25
2020-11-24,15127451.7298076,Canada,desktop,2020-11-24 19:51:34.761813 UTC,2020-11-24 20:02:40.078530 UTC,11.08
2020-11-24,7404712.34818981,Ireland,desktop,2020-11-24 20:48:53.191922 UTC,2020-11-24 20:59:45.467072 UTC,10.87
2020-11-24,53032448.0456415,United States,desktop,2020-11-24 13:21:35.852695 UTC,2020-11-24 13:32:18.567672 UTC,10.7
2020-11-24,71426813.6484576,Indonesia,desktop,2020-11-24 02:54:35.045936 UTC,2020-11-24 03:04:50.427598 UTC,10.25
2020-11-24,4958713.65862941,United States,mobile,2020-11-24 22:38:00.519035 UTC,2020-11-24 22:48:13.639596 UTC,10.22
2020-11-24,47604125.6375976,United States,desktop,2020-11-24 09:35:25.779257 UTC,2020-11-24 09:45:02.916327 UTC,9.62
2020-11-24,4042858.38887799,United States,desktop,2020-11-24 06:54:11.145565 UTC,2020-11-24 07:03:40.951766 UTC,9.48
2020-11-24,86834775.2599012,Netherlands,desktop,2020-11-24 16:07:42.787369 UTC,2020-11-24 16:17:01.939802 UTC,9.32
2020-11-24,50725646.9290345,Belgium,mobile,2020-11-24 17:12:07.518401 UTC,2020-11-24 17:21:19.972984 UTC,9.2
2020-11-24,5002787.95835372,Taiwan,mobile,2020-11-24 22:46:50.930877 UTC,2020-11-24 22:55:58.812538 UTC,9.12
2020-11-24,4268698.48933935,Canada,desktop,2020-11-24 19:49:26.695020 UTC,2020-11-24 19:57:44.140636 UTC,8.28
2020-11-24,59440318.5200475,United States,desktop,2020-11-24 21:09:47.726779 UTC,2020-11-24 21:17:33.815470 UTC,7.77
2020-11-24,87817726.5153482,Netherlands,mobile,2020-11-24 16:51:43.467175 UTC,2020-11-24 16:59:24.420248 UTC,7.67
2020-11-24,8729822.75268383,United States,mobile,2020-11-24 19:19:53.656812 UTC,2020-11-24 19:27:27.177088 UTC,7.55
2020-11-24,24406398.9461098,France,mobile,2020-11-24 01:06:13.798858 UTC,2020-11-24 01:13:46.434013 UTC,7.53
2020-11-24,1405881.01373099,United States,desktop,2020-11-24 00:36:52.838497 UTC,2020-11-24 00:44:20.772858 UTC,7.45
2020-11-24,27754794.4046505,India,desktop,2020-11-24 02:53:07.487247 UTC,2020-11-24 02:59:25.411275 UTC,6.28
2020-11-24,8935186924.51674,United States,desktop,2020-11-24 09:21:24.986972 UTC,2020-11-24 09:27:03.949521 UTC,5.63
2020-11-24,75294747.2712173,United States,mobile,2020-11-24 11:33:48.866578 UTC,2020-11-24 11:39:07.128074 UTC,5.3
2020-11-24,5820525.41129213,Pakistan,mobile,2020-11-24 13:01:57.676554 UTC,2020-11-24 13:06:52.667524 UTC,4.9
2020-11-24,80431044.0006326,United States,desktop,2020-11-24 16:14:21.954067 UTC,2020-11-24 16:19:02.957074 UTC,4.68
2020-11-24,2211286.41723372,Pakistan,mobile,2020-11-24 19:23:41.232237 UTC,2020-11-24 19:28:18.767267 UTC,4.62
2020-11-24,84173583.3434006,United States,mobile,2020-11-24 16:23:39.657945 UTC,2020-11-24 16:28:06.852366 UTC,4.45
2020-11-24,22958599.0567519,United States,mobile,2020-11-24 02:25:39.331735 UTC,2020-11-24 02:29:30.609917 UTC,3.85
2020-11-24,36297239.9102278,Poland,desktop,2020-11-24 01:23:30.052054 UTC,2020-11-24 01:26:58.630036 UTC,3.47
2020-11-24,89517168.1965913,United States,mobile,2020-11-24 16:36:40.711511 UTC,2020-11-24 16:40:06.480699 UTC,3.42
2020-11-24,77805852.6832906,United States,desktop,2020-11-24 00:00:02.294588 UTC,2020-11-24 00:03:22.414671 UTC,3.33
2020-11-24,3810063772.24798,United States,mobile,2020-11-24 18:05:23.369872 UTC,2020-11-24 18:08:37.887768 UTC,3.23
2020-11-24,71904874.204519,Germany,desktop,2020-11-24 02:23:52.532013 UTC,2020-11-24 02:26:47.771040 UTC,2.92
2020-11-24,1336541.80897672,Canada,desktop,2020-11-24 02:27:54.367312 UTC,2020-11-24 02:30:18.331205 UTC,2.38
2020-11-24,7638626.6903353,France,mobile,2020-11-24 02:47:15.917303 UTC,2020-11-24 02:49:37.924134 UTC,2.37
2020-11-24,38597663.4917826,United States,desktop,2020-11-24 06:45:19.752794 UTC,2020-11-24 06:47:13.374834 UTC,1.88
2020-11-25,35710256.3477753,Ukraine,desktop,2020-11-25 00:45:04.402628 UTC,2020-11-25 21:35:46.425478 UTC,1250.7
2020-11-25,80208775.3915875,Vietnam,desktop,2020-11-25 01:17:31.979252 UTC,2020-11-25 21:52:06.850026 UTC,1234.57
2020-11-25,6608637449.35111,United States,desktop,2020-11-25 01:06:54.182098 UTC,2020-11-25 18:13:56.375230 UTC,1027.03
2020-11-25,1470110.50216815,India,desktop,2020-11-25 06:38:09.074889 UTC,2020-11-25 23:15:15.424639 UTC,997.1
2020-11-25,5973523.51146074,Singapore,mobile,2020-11-25 05:14:56.552148 UTC,2020-11-25 12:59:36.422339 UTC,464.65
2020-11-25,86506239.5873574,France,mobile,2020-11-25 07:22:17.238420 UTC,2020-11-25 14:58:15.186342 UTC,455.95
2020-11-25,2669656.52764163,Sri Lanka,mobile,2020-11-25 11:46:32.790679 UTC,2020-11-25 18:25:36.945578 UTC,399.07
2020-11-25,51065226.4802983,India,desktop,2020-11-25 10:08:26.192045 UTC,2020-11-25 16:44:10.017655 UTC,395.72
2020-11-25,7560154.87732955,United States,desktop,2020-11-25 14:15:02.378843 UTC,2020-11-25 19:30:43.134500 UTC,315.67
